Date,LTP
04/30/2024,509.0
05/02/2024,505.4
05/05/2024,500.0
05/06/2024,497.9
05/07/2024,499.6
05/08/2024,502.0
05/09/2024,499.0
05/12/2024,500.0
05/13/2024,509.9
05/14/2024,511.0
05/15/2024,510.0
05/16/2024,512.0
05/19/2024,517.0
05/20/2024,532.0
05/21/2024,541.9
05/22/2024,550.9
05/26/2024,546.9
05/27/2024,540.0
05/29/2024,529.0
05/30/2024,523.0
06/02/2024,526.7
06/03/2024,527.8
06/04/2024,530.5
06/05/2024,528.9
06/06/2024,528.0
06/09/2024,527.0
06/10/2024,529.3
06/11/2024,531.0
06/12/2024,534.9
06/13/2024,533.0
06/16/2024,530.0
06/18/2024,531.7
06/19/2024,528.9
06/20/2024,528.0
06/23/2024,521.9
06/24/2024,522.9
06/25/2024,526.0
06/26/2024,524.0
06/27/2024,520.9
06/30/2024,518.0
07/01/2024,519.0
07/02/2024,537.0
07/03/2024,538.0
07/04/2024,542.0
07/07/2024,541.0
07/08/2024,537.8
07/09/2024,540.0
07/10/2024,548.0
07/11/2024,553.0
07/14/2024,568.0
07/15/2024,560.0
07/16/2024,572.9
07/17/2024,587.2
07/18/2024,610.0
07/21/2024,614.8
07/22/2024,607.5
07/23/2024,615.0
07/24/2024,610.0
07/25/2024,616.9
