Date,LTP
07/13/2022,190.5
07/14/2022,191.6
07/17/2022,199.0
07/18/2022,199.9
07/19/2022,199.6
07/20/2022,199.0
07/21/2022,199.0
07/24/2022,203.0
07/25/2022,205.0
07/26/2022,200.1
07/27/2022,201.0
07/28/2022,199.8
07/31/2022,206.4
08/01/2022,209.5
08/02/2022,208.7
08/03/2022,216.7
08/04/2022,213.0
08/07/2022,207.5
08/08/2022,208.0
08/09/2022,206.5
08/10/2022,203.7
08/11/2022,202.0
08/14/2022,201.4
08/15/2022,202.9
08/16/2022,201.1
08/17/2022,201.9
08/18/2022,201.9
08/21/2022,202.0
08/22/2022,201.0
08/23/2022,202.9
08/24/2022,202.3
08/25/2022,201.4
08/28/2022,198.9
08/29/2022,202.5
08/30/2022,200.0
08/31/2022,198.0
09/01/2022,200.0
09/04/2022,197.0
09/05/2022,198.0
09/06/2022,196.9
09/07/2022,194.0
09/08/2022,195.2
09/11/2022,195.0
09/12/2022,193.5
09/13/2022,195.0
09/14/2022,198.9
09/15/2022,195.0
09/18/2022,189.9
09/20/2022,185.0
09/21/2022,186.0
09/22/2022,185.7
09/25/2022,186.0
11/27/2022,198.6
11/28/2022,194.0
11/29/2022,193.0
11/30/2022,190.0
12/01/2022,187.7
12/04/2022,187.5
12/05/2022,186.7
12/06/2022,184.7
12/07/2022,184.0
12/11/2022,183.0
12/12/2022,185.0
12/13/2022,186.9
12/14/2022,184.2
12/15/2022,183.3
12/18/2022,180.0
12/19/2022,180.1
12/20/2022,182.0
12/21/2022,182.0
12/22/2022,181.0
12/26/2022,187.6
12/27/2022,194.0
12/28/2022,190.2
12/29/2022,190.0
01/23/2023,208.5
01/24/2023,203.9
01/25/2023,200.5
01/26/2023,197.1
01/29/2023,195.0
01/30/2023,193.0
01/31/2023,190.0
02/01/2023,190.0
02/02/2023,189.7
02/05/2023,191.0
02/06/2023,190.1
02/07/2023,195.0
02/08/2023,194.0
02/09/2023,195.0
02/12/2023,189.9
02/14/2023,189.0
02/15/2023,186.8
02/16/2023,185.3
02/20/2023,183.5
02/22/2023,185.0
02/23/2023,181.2
02/26/2023,181.0
02/27/2023,180.4
02/28/2023,180.6
03/01/2023,180.0
03/02/2023,179.0
03/05/2023,177.9
03/07/2023,179.0
03/09/2023,181.0
03/12/2023,178.9
03/13/2023,177.3
03/14/2023,178.0
03/15/2023,178.0
03/16/2023,178.5
03/19/2023,178.0
03/20/2023,178.9
03/22/2023,177.3
03/23/2023,177.0
03/26/2023,174.8
03/27/2023,174.6
03/28/2023,174.9
03/29/2023,173.5
03/30/2023,173.9
04/02/2023,171.0
04/03/2023,168.9
04/04/2023,167.0
04/05/2023,171.0
04/06/2023,169.1
04/09/2023,168.0
04/10/2023,168.0
04/11/2023,171.0
04/12/2023,181.0
04/13/2023,176.0
04/16/2023,173.9
04/17/2023,170.0
04/18/2023,170.0
04/19/2023,170.6
04/20/2023,169.4
04/23/2023,169.6
04/24/2023,169.0
04/25/2023,170.0
04/26/2023,169.0
04/27/2023,169.7
04/30/2023,167.5
05/02/2023,167.0
05/03/2023,166.5
05/04/2023,166.0
05/07/2023,166.4
05/08/2023,165.9
05/09/2023,166.0
05/10/2023,164.8
05/11/2023,164.8
05/14/2023,163.6
05/15/2023,164.0
05/16/2023,163.5
05/17/2023,163.4
05/18/2023,166.7
05/21/2023,165.5
05/22/2023,165.8
05/23/2023,169.2
05/24/2023,169.2
05/28/2023,168.0
05/30/2023,164.8
05/31/2023,163.0
06/01/2023,162.0
06/04/2023,163.5
06/05/2023,161.9
06/06/2023,161.7
06/07/2023,161.8
06/08/2023,162.1
06/11/2023,165.1
06/12/2023,164.0
06/13/2023,164.8
06/14/2023,167.0
06/15/2023,166.7
06/18/2023,165.9
06/19/2023,163.8
06/20/2023,163.9
06/21/2023,162.4
06/22/2023,161.0
06/25/2023,162.0
06/26/2023,163.9
06/27/2023,170.8
06/28/2023,165.9
07/02/2023,161.5
07/03/2023,159.0
07/04/2023,158.1
07/05/2023,157.5
07/06/2023,158.0
07/09/2023,157.8
07/10/2023,158.8
07/11/2023,160.2
07/12/2023,162.7
07/13/2023,160.0
07/16/2023,165.0
07/17/2023,170.7
07/18/2023,171.8
07/19/2023,179.8
07/20/2023,178.9
07/23/2023,189.9
07/24/2023,185.0
07/25/2023,176.9
07/26/2023,177.0
07/27/2023,175.0
07/30/2023,172.5
07/31/2023,172.0
08/01/2023,169.8
08/02/2023,171.0
08/03/2023,173.2
08/06/2023,164.7
08/07/2023,163.0
08/08/2023,162.5
08/09/2023,165.0
08/10/2023,161.5
08/13/2023,162.5
08/14/2023,162.9
08/15/2023,161.0
08/16/2023,160.4
08/17/2023,162.0
08/20/2023,161.3
08/21/2023,159.6
08/22/2023,160.9
08/23/2023,161.0
08/24/2023,159.8
08/27/2023,157.5
08/28/2023,158.3
08/29/2023,157.4
08/30/2023,157.0
09/03/2023,156.0
09/04/2023,157.9
09/05/2023,155.6
09/07/2023,155.0
09/10/2023,156.5
09/11/2023,159.0
09/12/2023,158.1
09/13/2023,159.4
09/17/2023,156.9
09/18/2023,156.8
09/19/2023,157.8
09/21/2023,161.6
09/24/2023,159.8
09/25/2023,159.0
09/26/2023,161.0
09/27/2023,160.0
10/01/2023,159.0
10/02/2023,158.8
10/03/2023,159.0
10/04/2023,161.0
10/05/2023,159.4
10/08/2023,157.8
10/09/2023,159.0
10/10/2023,157.0
10/11/2023,158.0
10/12/2023,156.9
10/16/2023,154.0
10/17/2023,155.7
10/18/2023,158.0
10/19/2023,157.8
