Date,LTP
06/07/2021,4113.0
06/08/2021,4098.0
06/09/2021,4103.0
06/10/2021,4095.0
06/13/2021,4094.0
06/14/2021,4107.0
06/15/2021,4228.0
06/16/2021,4150.0
06/17/2021,4183.0
06/20/2021,4150.0
06/21/2021,4080.0
06/22/2021,3785.0
06/23/2021,3678.0
06/24/2021,3585.0
06/27/2021,3550.0
06/28/2021,3540.0
06/29/2021,3504.0
06/30/2021,3432.0
07/01/2021,3460.0
07/04/2021,3470.0
07/05/2021,3453.0
07/06/2021,3452.0
07/07/2021,3434.0
07/08/2021,3435.0
07/11/2021,3492.0
07/12/2021,3460.0
07/13/2021,3455.0
07/14/2021,3494.0
07/15/2021,3491.0
07/18/2021,3500.0
07/19/2021,3724.0
07/20/2021,3728.4
07/22/2021,3702.0
07/25/2021,3703.0
07/26/2021,3703.0
07/27/2021,3855.0
07/28/2021,4049.0
07/29/2021,4050.0
08/01/2021,4180.0
08/02/2021,4399.0
08/03/2021,4346.0
08/04/2021,4254.0
08/05/2021,4185.0
08/08/2021,4248.0
08/09/2021,4200.0
08/10/2021,4190.0
08/11/2021,4172.0
08/12/2021,4147.0
08/15/2021,4081.0
08/16/2021,4082.0
08/17/2021,4060.0
08/18/2021,4030.0
08/19/2021,4000.0
08/24/2021,3926.0
08/25/2021,3880.0
08/26/2021,3883.0
08/29/2021,3823.0
08/31/2021,3752.0
09/01/2021,3785.0
09/02/2021,3698.0
09/05/2021,3610.0
09/06/2021,3799.0
09/07/2021,3710.0
09/08/2021,3625.0
09/09/2021,3624.0
09/12/2021,3690.0
09/13/2021,3670.0
09/14/2021,3649.0
09/15/2021,3615.0
09/16/2021,3545.0
09/20/2021,3421.0
09/21/2021,3427.0
09/22/2021,3546.0
09/23/2021,3508.0
09/26/2021,3438.0
09/27/2021,3373.0
09/28/2021,3298.0
09/29/2021,3335.0
09/30/2021,3320.0
10/03/2021,3257.0
10/04/2021,3239.0
10/05/2021,3260.0
10/06/2021,3349.0
10/10/2021,3352.0
10/11/2021,3362.0
10/17/2021,3372.0
